,S_INFO_WINDCODE,S_INFO_COMPNAME,INDUSTRIESALIAS,INDUSTRIESNAME,INDUSTRIESCODE,REPORT_PERIOD,S_FA_EBT_TTM,ENTRY_DT,REMOVE_DT
2187,002299.SZ,福建圣农发展股份有限公司,37,农林牧渔,b10k000000000000,20100630,188446771.35,20091104,
2188,002299.SZ,福建圣农发展股份有限公司,37,农林牧渔,b10k000000000000,20100331,203598923.07,20091104,
2189,002299.SZ,福建圣农发展股份有限公司,37,农林牧渔,b10k000000000000,20091231,200414861.34,20091104,
2190,002299.SZ,福建圣农发展股份有限公司,37,农林牧渔,b10k000000000000,20090930,177610455.22,20091104,
2191,002299.SZ,福建圣农发展股份有限公司,37,农林牧渔,b10k000000000000,20090630,180923687.32,20091104,
2192,002299.SZ,福建圣农发展股份有限公司,37,农林牧渔,b10k000000000000,20090331,180923687.32,20091104,
2193,002299.SZ,福建圣农发展股份有限公司,37,农林牧渔,b10k000000000000,20081231,180923687.32,20091104,
2194,002299.SZ,福建圣农发展股份有限公司,37,农林牧渔,b10k000000000000,20080930,168024576.55,20091104,
2195,002299.SZ,福建圣农发展股份有限公司,37,农林牧渔,b10k000000000000,20071231,168024576.55,20091104,
2196,002299.SZ,福建圣农发展股份有限公司,37,农林牧渔,b10k000000000000,20061231,53914404.62,20091104,
2197,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20230331,3993802131.65,20091211,
2198,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20221231,3822724528.68,20091211,
2199,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20220930,2695733917.17,20091211,
2200,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20220630,1795051984.95,20091211,
2201,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20220331,1893730944.26,20091211,
2202,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20211231,2461770186.38,20091211,
2203,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20210930,3136566747.87,20091211,
2204,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20210630,3836996472.41,20091211,
2205,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20210331,3778706588.28,20091211,
2206,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20201231,3284314724.93,20091211,
2207,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20200930,3033432605.71,20091211,
2208,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20200630,2732365792.65,20091211,
2209,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20200331,2381055173.19,20091211,
2210,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20191231,2094021716.21,20091211,
2211,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20190930,1980435358.12,20091211,
2212,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20190630,1878859096.89,20091211,
2213,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20190331,1792470200.05,20091211,
2214,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20181231,1766203052.64,20091211,
2215,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20180930,1639424942.97,20091211,
2216,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20180630,1579182544.78,20091211,
2217,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20180331,1525955934.31,20091211,
2218,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20171231,1482064642.54,20091211,
2219,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20170930,1386551144.62,20091211,
2220,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20170630,1197865906.08,20091211,
2221,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20170331,1068634400.32,20091211,
2222,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20161231,1043978284.62,20091211,
2223,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20160930,1146687997.23,20091211,
2224,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20160630,1116080648.33,20091211,
2225,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20160331,1021255342.97,20091211,
2226,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20151231,988925429.45,20091211,
2227,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20150930,938335364.15,20091211,
2228,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20150630,811919357.62,20091211,
2229,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20150331,714594535.93,20091211,
2230,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20141231,708627661.22,20091211,
2231,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20140930,676883910.92,20091211,
2232,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20140630,515341781.85,20091211,
2233,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20140331,430627323.6,20091211,
2234,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20131231,423096614.8,20091211,
2235,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20130930,480411698.12,20091211,
2236,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20130630,511673402.85,20091211,
2237,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20130331,555171325.17,20091211,
2238,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20121231,555540667.6,20091211,
2239,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20120930,564595560.78,20091211,
2240,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20120630,529414971.5,20091211,
2241,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20120331,466014031.14,20091211,
2242,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20111231,469855801.95,20091211,
2243,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20110930,450031965.01,20091211,
2244,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20110630,352851828.76,20091211,
2245,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20110331,292312980.66,20091211,
2246,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20101231,273365374.08,20091211,
2247,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20100930,247057303.18,20091211,
2248,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20100630,210479383.24,20091211,
2249,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20100331,193358373.67,20091211,
2250,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20091231,193497181.1,20091211,
2251,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20090930,190973700.16,20091211,
2252,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20090630,168536058.75,20091211,
2253,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20090331,168536058.75,20091211,
2254,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20081231,168536058.75,20091211,
2255,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20080930,130669778.06,20091211,
2256,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20071231,130669778.06,20091211,
2257,002311.SZ,广东海大集团股份有限公司,37,农林牧渔,b10k000000000000,20061231,69696330.25,20091211,
2258,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20230331,-483832907.74,20091230,
2259,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20221231,-541614721.18,20091230,
2260,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20220930,-2506958613.3,20091230,
2261,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20220630,-2225745919.12,20091230,
2262,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20220331,-2475805590.44,20091230,
2263,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20211231,-2532684654.9,20091230,
2264,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20210930,-880497422.57,20091230,
2265,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20210630,-985591446.08,20091230,
2266,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20210331,-1155625358.24,20091230,
2267,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20201231,-1222561571.68,20091230,
2268,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20200930,-663551870.74,20091230,
2269,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20200630,-486866227.15,20091230,
2270,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20200331,-205928919.28,20091230,
2271,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20191231,-18523419.85,20091230,
2272,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20190930,162885302.08,20091230,
2273,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20190630,203013962.0,20091230,
2274,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20190331,223534635.78,20091230,
2275,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20181231,234384758.58,20091230,
2276,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20180930,230732329.72,20091230,
2277,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20180630,210196741.91,20091230,
2278,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20180331,163448624.26,20091230,
2279,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20171231,140116322.29,20091230,
2280,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20170930,100424502.41,20091230,
2281,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20170630,79727599.03,20091230,
2282,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20170331,117328820.09,20091230,
2283,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20161231,111689694.72,20091230,
2284,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20160930,75799285.56,20091230,
2285,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20160630,63851348.89,20091230,
2286,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20160331,14397141.5,20091230,
2287,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20151231,17827365.88,20091230,
2288,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20150930,46821446.08,20091230,
2289,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20150630,89624068.34,20091230,
2290,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20150331,82437105.37,20091230,
2291,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20141231,15512844.27,20091230,
2292,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20140930,-29219801.89,20091230,
2293,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20140630,-112607114.31,20091230,
2294,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20140331,-181575601.59,20091230,
2295,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20131231,-127215534.28,20091230,
2296,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20130930,-59787353.05,20091230,
2297,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20130630,-80030544.17,20091230,
2298,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20130331,-8143235.77,20091230,
2299,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20121231,7198191.5,20091230,
2300,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20120930,-11218303.77,20091230,
2301,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20120630,75718508.1,20091230,
2302,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20120331,88115199.94,20091230,
2303,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20111231,87824679.39,20091230,
2304,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20110930,91864414.04,20091230,
2305,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20110630,67893072.14,20091230,
2306,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20110331,62332817.18,20091230,
2307,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20101231,54598182.05,20091230,
2308,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20100930,37934587.67,20091230,
2309,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20100630,42127881.87,20091230,
2310,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20100331,41583999.38,20091230,
2311,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20091231,40814502.57,20091230,
2312,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20090930,49258689.64,20091230,
2313,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20090630,51093765.85,20091230,
2314,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20090331,51093765.85,20091230,
2315,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20081231,51093765.85,20091230,
2316,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20080930,86930058.87,20091230,
2317,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20071231,86930058.87,20091230,
2318,002321.SZ,河南华英农业发展股份有限公司,37,农林牧渔,b10k000000000000,20061231,15756136.8,20091230,
2319,002385.SZ,北京大北农科技集团股份有限公司,37,农林牧渔,b10k000000000000,20230331,191064012.33,20100423,
2320,002385.SZ,北京大北农科技集团股份有限公司,37,农林牧渔,b10k000000000000,20221231,317557762.16,20100423,
2321,002385.SZ,北京大北农科技集团股份有限公司,37,农林牧渔,b10k000000000000,20220930,-1061361071.9,20100423,
2322,002385.SZ,北京大北农科技集团股份有限公司,37,农林牧渔,b10k000000000000,20220630,-1965434173.19,20100423,
2323,002385.SZ,北京大北农科技集团股份有限公司,37,农林牧渔,b10k000000000000,20220331,-1527034702.09,20100423,
2324,002385.SZ,北京大北农科技集团股份有限公司,37,农林牧渔,b10k000000000000,20211231,-735787542.72,20100423,
