,S_INFO_WINDCODE,S_INFO_COMPNAME,INDUSTRIESALIAS,INDUSTRIESNAME,INDUSTRIESCODE,REPORT_PERIOD,S_FA_GR_TTM,S_FA_GROSSMARGIN_TTM,ENTRY_DT,REMOVE_DT
233,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20160930,27940906625.29,2611303082.84,20090112,
234,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20161231,27185309985.32,2559893831.98,20090112,
235,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20170331,28647851301.89,2757476823.61,20090112,
236,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20170630,30097269523.62,2865040398.41,20090112,
237,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20170930,33714663128.95,3251506528.77,20090112,
238,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20171231,32556634127.38,3577055434.96,20090112,
239,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20180331,34350375487.85,3754817219.44,20090112,
240,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20180630,35705197123.85,4024000770.93,20090112,
241,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20180930,36887766616.3,4302069611.59,20090112,
242,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20181231,42156628800.11,4541042615.34,20090112,
243,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20190331,43771667646.95,4706311324.8,20090112,
244,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20190630,45540021111.49,4999121968.28,20090112,
245,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20190930,46835715154.47,5158173376.59,20090112,
246,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20191231,47612587464.5,5389175547.4,20090112,
247,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20200331,49229500708.0,5767974238.43,20090112,
248,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20200630,52434218968.99,6174715064.91,20090112,
249,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20200930,55905884073.77,6587313558.23,20090112,
250,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20201231,60323862405.94,7032082746.51,20090112,
251,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20210331,65545161274.86,7597267803.72,20090112,
252,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20210630,72629173190.29,7796573000.12,20090112,
253,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20210930,80831905474.34,7440640878.87,20090112,
254,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20211231,85998559748.78,7299782117.68,20090112,
255,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20220331,90238646674.73,7070919673.59,20090112,
256,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20220630,94132836102.77,7304348716.23,20090112,
257,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20220930,100639598934.53,8574177186.42,20090112,
258,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20221231,104715417485.92,9711837385.69,20090112,
259,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20230331,108120547742.28,10071239324.86,20090112,
260,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20061231,1625704303.69,441960759.0,20100129,
261,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20071231,2270306935.64,483998472.43,20100129,
262,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20081231,3607178593.46,739617071.97,20100129,
263,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20090331,3607178593.46,739617071.97,20100129,
264,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20090630,3607178593.46,739617071.97,20100129,
265,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20090930,3607178593.46,739617071.97,20100129,
266,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20091231,3975377635.82,957577279.64,20100129,
267,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20100331,4261446804.97,957577279.64,20100129,
268,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20100630,4563091536.28,957577279.64,20100129,
269,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20100930,4870081784.18,1121762926.41,20100129,
270,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20101231,5248384826.76,1202193563.18,20100129,
271,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20110331,5565781664.14,1281958346.08,20100129,
272,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20110630,6097361831.92,1372635841.63,20100129,
273,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20110930,6880003038.68,1498823590.59,20100129,
274,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20111231,7835999796.19,1684912813.35,20100129,
275,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20120331,8499314144.3,1834575225.83,20100129,
276,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20120630,9160791193.44,1970682130.45,20100129,
277,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20120930,9848736698.48,2100293595.29,20100129,
278,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20121231,10639570117.84,2281706447.26,20100129,
279,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20130331,11453263769.81,2422976799.39,20100129,
280,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20130630,12671250314.15,2654896519.27,20100129,
281,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20130930,14490728187.58,2953456227.07,20100129,
282,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20131231,16661124004.23,3454814639.59,20100129,
283,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20140331,17763714085.16,3694415999.05,20100129,
284,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20140630,18387030418.99,3894287528.92,20100129,
285,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20140930,18711991146.03,4046313197.11,20100129,
286,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20141231,18444915959.83,4053592809.27,20100129,
287,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20150331,17912743549.69,3980647102.48,20100129,
288,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20150630,17561696539.63,3935188411.24,20100129,
289,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20150930,16906949099.78,3920619938.29,20100129,
290,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20151231,16098085185.45,3910095386.71,20100129,
291,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20160331,15891164767.07,3989206842.7,20100129,
292,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20160630,16150384788.2,4193022139.38,20100129,
293,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20160930,16279291832.18,4204780362.93,20100129,
294,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20161231,16840937066.6,4190625588.31,20100129,
295,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20170331,17528457127.48,4280166947.96,20100129,
296,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20170630,17831482208.49,4308816031.41,20100129,
297,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20170930,18388764388.82,4486969377.42,20100129,
298,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20171231,18741738574.13,4529975083.13,20100129,
299,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20180331,19375527524.38,4544239726.66,20100129,
300,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20180630,19430318380.87,4140291694.4,20100129,
301,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20180930,19574738422.38,3929087838.16,20100129,
302,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20181231,19302066717.55,3609050166.14,20100129,
303,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20190331,18758165768.68,3295334807.65,20100129,
304,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20190630,18370834899.72,3340880539.5,20100129,
305,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20190930,17307303013.78,3190897073.84,20100129,
306,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20191231,16577901766.95,3301137189.31,20100129,
307,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20200331,16601612881.08,3631849090.81,20100129,
308,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20200630,17427487936.72,4044691920.06,20100129,
309,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20200930,19620881768.71,4720240633.99,20100129,
310,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20201231,22813861332.61,5025602845.0,20100129,
311,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20210331,26134589356.05,5222795494.22,20100129,
312,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20210630,29090200462.32,5015151663.98,20100129,
313,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20210930,30988911231.07,3970139553.98,20100129,
314,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20211231,31328078121.44,3274244323.13,20100129,
315,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20220331,30386094224.56,2702227270.75,20100129,
316,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20220630,29453141420.38,2400945178.87,20100129,
317,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20220930,29980989834.36,3179364836.66,20100129,
318,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20221231,32396746022.43,4232440792.46,20100129,
319,002385.SZ,北京大北农科技集团股份有限公司,1104,饲料,7601040000000000,20230331,33712262922.47,4241070009.26,20100129,
320,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20071231,575524148.57,74866170.46,20110110,
321,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20081231,904781761.51,136075367.79,20110110,
322,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20090930,904781761.51,136075367.79,20110110,
323,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20091231,1056228604.26,163537972.57,20110110,
324,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20100331,1056228604.26,163537972.57,20110110,
325,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20100630,1056228604.26,163537972.57,20110110,
326,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20100930,1151186500.7,163537972.57,20110110,
327,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20101231,1149737429.68,163746748.53,20110110,
328,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20110331,1162997394.27,163746748.53,20110110,
329,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20110630,1223672754.3,171310012.22,20110110,
330,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20110930,1364277328.58,178742611.85,20110110,
331,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20111231,1491570829.71,189344810.52,20110110,
332,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20120331,1603518551.8,201675177.62,20110110,
333,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20120630,1700184876.74,210225713.88,20110110,
334,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20120930,1739877980.15,215923759.6,20110110,
335,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20121231,1768750161.08,214082854.51,20110110,
336,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20130331,1792032097.9,213538171.27,20110110,
337,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20130630,1823034746.25,212741938.14,20110110,
338,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20130930,1904427115.99,221301513.21,20110110,
339,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20131231,1989917480.77,234998866.92,20110110,
340,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20140331,2074020545.92,252163564.45,20110110,
341,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20140630,2070392382.08,262190779.14,20110110,
342,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20140930,2020461847.88,270638120.36,20110110,
343,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20141231,1987826458.9,281676863.57,20110110,
344,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20150331,1981341284.74,288224528.59,20110110,
345,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20150630,2302232239.21,295688581.71,20110110,
346,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20150930,2459112797.4,345461171.69,20110110,
347,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20151231,2504853176.52,351464760.14,20110110,
348,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20160331,2615443827.31,377494367.11,20110110,
349,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20160630,2408490445.12,414436278.49,20110110,
350,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20160930,2553906179.18,412480860.36,20110110,
351,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20161231,2762858232.92,415545329.31,20110110,
352,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20170331,3021625252.77,466136029.62,20110110,
353,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20170630,3081150741.3,507027805.79,20110110,
354,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20170930,3193030745.32,531445038.27,20110110,
355,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20171231,3061354021.55,565206624.34,20110110,
356,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20180331,2951496221.8,526147956.41,20110110,
357,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20180630,2983206180.22,456264930.18,20110110,
358,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20180930,2797933003.05,405920006.6,20110110,
359,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20181231,2800624074.89,412963928.46,20110110,
360,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20190331,2663553647.19,410562189.85,20110110,
361,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20190630,2654763604.92,463721820.09,20110110,
362,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20190930,2481854419.95,520389326.2,20110110,
363,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20191231,2400007144.16,560677176.03,20110110,
364,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20200331,2414977586.43,631129696.85,20110110,
365,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20200630,2497664965.3,773274849.17,20110110,
366,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20200930,2944159131.1,984443992.43,20110110,
367,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20201231,4069241396.79,1152439104.9,20110110,
368,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20210331,4710837507.34,1351748186.72,20110110,
369,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20210630,5325146271.51,1272035975.08,20110110,
370,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20210930,5386908960.7,932502651.08,20110110,
371,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20211231,4867040473.69,592035210.07,20110110,
372,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20220331,4678798381.5,202745352.23,20110110,
373,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20220630,4180379243.56,71384035.12,20110110,
374,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20220930,4199626700.1,209779438.82,20110110,
375,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20221231,3973936151.86,387637085.6,20110110,
376,002548.SZ,深圳市金新农科技股份有限公司,1104,饲料,7601040000000000,20230331,3993636562.61,440603221.32,20110110,
377,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20071231,2485212959.21,227915528.58,20110117,
378,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20081231,3254488591.11,307089772.98,20110117,
379,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20091231,3748478880.19,388753746.3,20110117,
380,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20100331,3748478880.19,388753746.3,20110117,
381,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20100630,3748478880.19,388753746.3,20110117,
382,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20100930,3748478880.19,388753746.3,20110117,
383,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20101231,4379681542.07,427144891.03,20110117,
384,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20110331,4383316830.29,427144891.03,20110117,
385,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20110630,4590545519.3,435311155.06,20110117,
386,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20110930,5171547505.8,427144891.03,20110117,
387,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20111231,5701995708.17,524116296.23,20110117,
388,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20120331,6118291500.16,576529117.75,20110117,
389,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20120630,6496677829.08,625325338.5,20110117,
390,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20120930,6666863685.72,659815974.31,20110117,
391,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20121231,6719702251.27,667112431.56,20110117,
392,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20130331,6742094113.67,672546915.84,20110117,
393,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20130630,6804155584.21,670040045.31,20110117,
394,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20130930,6823807394.13,671860265.82,20110117,
395,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20131231,7122288647.21,680860636.6,20110117,
396,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20140331,7778567560.39,730516914.94,20110117,
397,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20140630,8557825541.91,776889226.78,20110117,
398,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20140930,9612960272.98,868615116.04,20110117,
399,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20141231,10071256184.54,918306817.71,20110117,
400,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20150331,10010846718.55,903771013.66,20110117,
401,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20150630,10151193657.71,926059933.18,20110117,
402,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20150930,9802112450.31,901034862.83,20110117,
403,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20151231,9414570654.93,909750465.09,20110117,
404,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20160331,9362796281.73,935736806.63,20110117,
405,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20160630,9416862996.67,975792114.42,20110117,
406,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20160930,9951434659.84,998176604.56,20110117,
407,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20161231,10884141711.04,1030731929.61,20110117,
408,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20170331,11973646855.86,1112054455.95,20110117,
409,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20170630,12814926105.74,1201050347.02,20110117,
410,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20170930,13418729842.39,1291611706.67,20110117,
411,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20171231,13735222301.67,1423715658.67,20110117,
412,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20180331,13959220192.99,1434340392.19,20110117,
413,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20180630,14036009317.4,1381059190.99,20110117,
414,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20180930,14456223472.1,1387241728.45,20110117,
415,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20181231,15421982143.18,1285392543.22,20110117,
416,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20190331,15494540914.69,1255484330.32,20110117,
417,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20190630,15866764930.09,1341878462.76,20110117,
418,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20190930,15664843072.26,1363187178.92,20110117,
419,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20191231,15355046856.5,1466581960.52,20110117,
420,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20200331,15598772306.05,1728826963.8,20110117,
421,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20200630,15976490561.06,1935842400.74,20110117,
422,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20200930,17305324945.51,2244633019.94,20110117,
423,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20201231,18526853339.68,2467188297.74,20110117,
424,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20210331,19950898003.1,2617688481.43,20110117,
425,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20210630,21463962336.22,2457855341.59,20110117,
426,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20210930,21513573605.01,1801461844.39,20110117,
427,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20211231,21742194242.67,1327984255.21,20110117,
428,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20220331,21624031185.57,866840796.72,20110117,
429,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20220630,22289127055.72,923485156.54,20110117,
430,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20220930,24175117939.4,1684155885.23,20110117,
431,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20221231,26538580161.48,2061801901.65,20110117,
432,002567.SZ,唐人神集团股份有限公司,1104,饲料,7601040000000000,20230331,28154471531.02,1988780137.86,20110117,
433,002696.SZ,百洋产业投资集团股份有限公司,1104,饲料,7601040000000000,20081231,412115123.96,55347153.84,20220729,
434,002696.SZ,百洋产业投资集团股份有限公司,1104,饲料,7601040000000000,20091231,449703724.05,69812737.01,20220729,
435,002696.SZ,百洋产业投资集团股份有限公司,1104,饲料,7601040000000000,20101231,770175015.95,110403668.57,20220729,
436,002696.SZ,百洋产业投资集团股份有限公司,1104,饲料,7601040000000000,20110930,770175015.95,110403668.57,20220729,
437,002696.SZ,百洋产业投资集团股份有限公司,1104,饲料,7601040000000000,20111231,1012897705.39,142915806.67,20220729,
438,002696.SZ,百洋产业投资集团股份有限公司,1104,饲料,7601040000000000,20120331,1012897705.39,142915806.67,20220729,
439,002696.SZ,百洋产业投资集团股份有限公司,1104,饲料,7601040000000000,20120630,1012897705.39,142915806.67,20220729,
440,002696.SZ,百洋产业投资集团股份有限公司,1104,饲料,7601040000000000,20120930,1141432655.25,167445596.17,20220729,
441,002696.SZ,百洋产业投资集团股份有限公司,1104,饲料,7601040000000000,20121231,1170783846.74,163100056.75,20220729,
442,002696.SZ,百洋产业投资集团股份有限公司,1104,饲料,7601040000000000,20130331,1193843468.64,163100056.75,20220729,
443,002696.SZ,百洋产业投资集团股份有限公司,1104,饲料,7601040000000000,20130630,1244922869.85,154081213.78,20220729,
444,002696.SZ,百洋产业投资集团股份有限公司,1104,饲料,7601040000000000,20130930,1280295559.16,146990378.06,20220729,
445,002696.SZ,百洋产业投资集团股份有限公司,1104,饲料,7601040000000000,20131231,1349625914.9,158017687.98,20220729,
