code,date,closePoint,change,lastDayUpPercent,pe_lym,pe_ttm
399903.SZ,20100823,2714.333,-4.727,-0.1738,16.5307,14.676
399903.SZ,20100820,2719.06,-42.679,-1.5454,16.5863,14.8136
399903.SZ,20100819,2761.739,22.003,0.8031,16.8131,15.0216
399903.SZ,20100818,2739.736,-5.96,-0.2171,16.6335,14.955
399903.SZ,20100817,2745.696,19.64,0.7205,16.6775,15.0398
399903.SZ,20100816,2726.056,60.615,2.2741,16.6367,15.0206
399903.SZ,20100813,2665.441,31.234,1.1857,16.2995,14.725
399903.SZ,20100812,2634.207,-33.511,-1.2562,16.1483,14.5884
399903.SZ,20100811,2667.718,11.328,0.4264,16.3503,14.8115
399903.SZ,20100810,2656.39,-75.974,-2.7805,16.3188,14.7887
399903.SZ,20100809,2732.364,13.646,0.5019,16.7442,15.1903
399903.SZ,20100806,2718.718,38.391,1.4323,16.7162,15.1654
399903.SZ,20100805,2680.327,-34.414,-1.2677,16.5146,14.987
399903.SZ,20100804,2714.741,6.513,0.2405,16.701,15.1562
399903.SZ,20100803,2708.228,-47.852,-1.7362,16.6726,15.1305
399903.SZ,20100802,2756.08,43.49,1.6033,16.9695,15.3999
399903.SZ,20100730,2712.59,-10.687,-0.3924,16.7706,15.2104
399903.SZ,20100729,2723.277,10.052,0.3705,16.8541,15.293
399903.SZ,20100728,2713.225,66.865,2.5267,17.0275,15.3427
399903.SZ,20100727,2646.36,-17.367,-0.652,16.653,15.0052
399903.SZ,20100726,2663.727,9.219,0.3473,16.7536,15.1035
399903.SZ,20100723,2654.508,14.492,0.5489,16.6966,15.0521
399903.SZ,20100722,2640.016,28.763,1.1015,16.6051,14.9696
399903.SZ,20100721,2611.253,5.915,0.227,16.4497,14.8295
399903.SZ,20100720,2605.338,48.11,1.8813,16.425,14.8072
399903.SZ,20100719,2557.228,61.129,2.449,16.1374,14.5529
399903.SZ,20100716,2496.099,4.331,0.1738,15.8025,14.2509
399903.SZ,20100715,2491.768,-39.108,-1.5452,15.8223,14.2687
399903.SZ,20100714,2530.876,16.662,0.6627,16.099,14.5088
399903.SZ,20100713,2514.214,-38.21,-1.497,15.9932,14.4134
399903.SZ,20100712,2552.424,27.036,1.0706,16.2517,14.6549
399903.SZ,20100709,2525.388,65.386,2.658,16.1451,14.5538
399903.SZ,20100708,2460.002,-4.372,-0.1774,15.8185,14.2594
399903.SZ,20100707,2464.374,11.098,0.4524,15.9037,14.3378
399903.SZ,20100706,2453.276,40.903,1.6956,15.8671,14.3048
399903.SZ,20100705,2412.373,-19.77,-0.8129,15.593,14.0576
399903.SZ,20100702,2432.143,16.027,0.6633,15.6854,14.1409
399903.SZ,20100701,2416.116,-28.877,-1.1811,15.5632,14.0308
399903.SZ,20100630,2444.993,-20.865,-0.8462,15.6128,14.039
399903.SZ,20100629,2465.858,-111.048,-4.3094,15.7301,14.1446
399903.SZ,20100628,2576.906,-11.792,-0.4555,16.3475,14.6997
399903.SZ,20100625,2588.698,-8.995,-0.3463,16.415,14.7605
399903.SZ,20100624,2597.693,0.674,0.026,16.4421,14.7848
399903.SZ,20100623,2597.019,-24.443,-0.9324,16.4583,14.7993
399903.SZ,20100622,2621.462,-1.329,-0.0507,16.6037,14.9301
399903.SZ,20100621,2622.791,84.848,3.3432,16.617,14.942
399903.SZ,20100618,2537.943,-23.068,-0.9007,16.1212,14.4963
399903.SZ,20100617,2561.011,-3.268,-0.1274,16.2784,14.6376
399903.SZ,20100611,2564.279,10.858,0.4252,16.2693,14.6294
399903.SZ,20100610,2553.421,-40.258,-1.5522,16.1851,14.5537
399903.SZ,20100609,2593.679,84.056,3.3493,16.3793,14.7283
399903.SZ,20100608,2509.623,-6.246,-0.2483,15.905,14.3019
399903.SZ,20100607,2515.869,-54.041,-2.1028,15.9435,14.3364
399903.SZ,20100604,2569.91,3.254,0.1268,16.295,14.6525
399903.SZ,20100603,2566.656,-18.662,-0.7218,16.3497,14.7017
399903.SZ,20100602,2585.318,3.475,0.1346,16.4609,14.8017
399903.SZ,20100601,2581.843,-24.471,-0.9389,16.5436,14.876
399903.SZ,20100531,2606.314,-69.378,-2.5929,16.6451,14.9673
399903.SZ,20100528,2675.692,-12.982,-0.4828,16.9731,15.2623
399903.SZ,20100527,2688.674,36.968,1.3941,16.999,15.2856
399903.SZ,20100526,2651.706,-0.168,-0.0063,16.8602,15.1608
399903.SZ,20100525,2651.874,-68.982,-2.5353,16.854,15.1552
399903.SZ,20100524,2720.856,89.525,3.4023,17.2653,15.5251
399903.SZ,20100521,2631.331,36.595,1.4104,16.7801,15.0887
399903.SZ,20100520,2594.736,-34.378,-1.3076,16.6269,14.951
399903.SZ,20100519,2629.114,-12.39,-0.4691,16.7797,15.0883
399903.SZ,20100518,2641.504,58.859,2.279,16.8427,15.145
399903.SZ,20100517,2582.645,-134.367,-4.9454,16.5844,14.9127
399903.SZ,20100514,2717.012,-27.694,-1.009,17.3576,15.608
399903.SZ,20100513,2744.706,58.766,2.1879,17.5127,15.7475
399903.SZ,20100512,2685.94,35.387,1.3351,17.2066,15.4723
399903.SZ,20100511,2650.553,-51.049,-1.8896,16.9605,15.2509
399903.SZ,20100510,2701.602,36.915,1.3853,17.2328,15.4958
399903.SZ,20100507,2664.687,-46.788,-1.7256,17.0453,15.3272
399903.SZ,20100506,2711.475,-141.481,-4.9591,17.3242,15.578
399903.SZ,20100505,2852.956,5.06,0.1777,18.0971,16.273
399903.SZ,20100504,2847.896,-58.403,-2.0095,18.0952,16.2713
399903.SZ,20100430,2906.299,26.747,0.9289,18.3633,16.5124
399903.SZ,20100429,2879.552,-10.288,-0.356,18.1459,17.0018
399903.SZ,20100428,2889.84,-3.829,-0.1323,18.2127,17.4394
399903.SZ,20100427,2893.669,-57.603,-1.9518,18.2369,17.9152
399903.SZ,20100426,2951.272,-22.954,-0.7718,18.66,18.4291
399903.SZ,20100423,2974.226,-14.129,-0.4728,18.7301,18.7026
399903.SZ,20100422,2988.355,-47.738,-1.5723,18.741,19.2336
399903.SZ,20100421,3036.093,48.965,1.6392,18.9406,19.5841
399903.SZ,20100420,2987.128,-19.986,-0.6646,18.6761,19.5073
399903.SZ,20100419,3007.114,-173.829,-5.4647,18.8854,19.8628
399903.SZ,20100416,3180.943,-43.999,-1.3643,20.3243,21.193
399903.SZ,20100415,3224.942,-3.702,-0.1147,20.6712,21.5259
399903.SZ,20100414,3228.644,2.012,0.0624,20.6176,21.47
399903.SZ,20100413,3226.632,51.176,1.6116,20.596,21.6499
399903.SZ,20100412,3175.456,-40.254,-1.2518,20.3713,21.4126
399903.SZ,20100409,3215.71,27.037,0.8479,20.5789,21.6426
399903.SZ,20100408,3188.673,-49.91,-1.5411,20.5336,21.6032
399903.SZ,20100407,3238.583,-21.683,-0.6651,21.3858,22.3351
399903.SZ,20100406,3260.266,-2.286,-0.0701,21.4968,22.4446
399903.SZ,20100402,3262.552,7.319,0.2248,21.5385,22.4529
399903.SZ,20100401,3255.233,38.124,1.185,21.6162,22.4905
399903.SZ,20100331,3217.109,-23.044,-0.7112,21.3905,22.2727
399903.SZ,20100330,3240.153,4.705,0.1454,21.6746,22.6638
399903.SZ,20100329,3235.448,91.107,2.8975,21.6229,22.6371
399903.SZ,20100326,3144.341,45.077,1.4544,22.3037,22.5667
399903.SZ,20100325,3099.264,-45.866,-1.4583,22.2454,22.472
399903.SZ,20100324,3145.13,-0.717,-0.0228,22.0142,22.2636
399903.SZ,20100323,3145.847,-27.445,-0.8649,22.7824,22.7487
399903.SZ,20100322,3173.292,6.914,0.2184,22.996,22.9746
399903.SZ,20100319,3166.378,23.366,0.7434,22.9769,22.9555
399903.SZ,20100318,3143.012,-10.643,-0.3375,22.8304,22.7465
399903.SZ,20100317,3153.655,64.277,2.0806,22.9148,22.8304
399903.SZ,20100316,3089.378,23.834,0.7775,22.5259,22.4429
399903.SZ,20100315,3065.544,-51.992,-1.6677,22.4768,22.3625
399903.SZ,20100312,3117.536,-39.726,-1.2582,22.9321,22.7283
399903.SZ,20100311,3157.262,6.886,0.2186,23.3372,23.1183
399903.SZ,20100310,3150.376,-17.761,-0.5606,23.2495,23.0315
399903.SZ,20100309,3168.137,22.75,0.7233,23.3527,23.1337
399903.SZ,20100308,3145.387,23.18,0.7424,23.1919,22.9637
399903.SZ,20100305,3122.207,7.258,0.233,23.0677,22.8408
399903.SZ,20100304,3114.949,-70.844,-2.2237,23.0385,22.8119
399903.SZ,20100303,3185.793,16.85,0.5317,23.583,23.2626
399903.SZ,20100302,3168.943,-9.977,-0.3138,23.4749,23.1559
399903.SZ,20100301,3178.92,45.747,1.4601,23.6366,23.2927
399903.SZ,20100226,3133.173,-13.848,-0.44,23.3318,23.0126
399903.SZ,20100225,3147.021,44.777,1.4434,23.4484,23.1284
399903.SZ,20100224,3102.244,37.322,1.2177,23.2001,22.8689
399903.SZ,20100223,3064.922,-49.014,-1.574,22.9598,22.632
399903.SZ,20100222,3113.936,-22.96,-0.7319,23.2686,22.9364
399903.SZ,20100212,3136.896,30.912,0.9952,23.4443,23.1096
399903.SZ,20100211,3105.984,7.567,0.2442,23.1792,22.832
399903.SZ,20100210,3098.417,41.987,1.3737,23.1634,22.7803
399903.SZ,20100209,3056.43,19.385,0.6383,22.9085,22.5296
399903.SZ,20100208,3037.045,-6.149,-0.2021,22.7959,22.4188
399903.SZ,20100205,3043.194,-59.714,-1.9245,22.8422,22.4643
399903.SZ,20100204,3102.908,-20.936,-0.6702,23.2596,22.8802
399903.SZ,20100203,3123.844,91.373,3.0132,23.4877,23.0873
399903.SZ,20100202,3032.471,-1.748,-0.0576,22.868,22.4782
399903.SZ,20100201,3034.219,-48.466,-1.5722,22.8757,22.4857
399903.SZ,20100129,3082.685,-9.411,-0.3044,23.2565,22.883
399903.SZ,20100128,3092.096,-6.412,-0.2069,23.3403,22.9655
399903.SZ,20100127,3098.508,-53.431,-1.6952,23.3988,23.023
399903.SZ,20100126,3151.939,-61.854,-1.9246,23.7381,23.3536
399903.SZ,20100125,3213.793,-37.608,-1.1567,24.1798,23.7881
399903.SZ,20100122,3251.401,-18.089,-0.5533,24.3977,24.0056
399903.SZ,20100121,3269.49,20.94,0.6446,24.4314,24.0433
399903.SZ,20100120,3248.55,-104.818,-3.1258,24.3351,23.9485
399903.SZ,20100119,3353.368,11.085,0.3317,25.0312,24.6482
399903.SZ,20100118,3342.283,3.852,0.1154,24.9492,24.5675
399903.SZ,20100115,3338.431,7.853,0.2358,24.9534,24.8484
399903.SZ,20100114,3330.578,37.694,1.1447,24.9353,24.8407
399903.SZ,20100113,3292.884,-134.447,-3.9228,24.7159,24.6221
399903.SZ,20100112,3427.331,43.518,1.2861,25.7213,25.6712
399903.SZ,20100111,3383.813,-3.578,-0.1056,25.2841,25.2462
399903.SZ,20100108,3387.391,5.705,0.1687,25.163,25.1253
399903.SZ,20100107,3381.686,-69.037,-2.0007,25.2008,25.1631
399903.SZ,20100106,3450.723,-31.033,-0.8913,25.691,25.7154
399903.SZ,20100105,3481.756,28.148,0.815,25.9802,26.0048
399903.SZ,20100104,3453.608,-52.557,-1.499,25.6834,25.7161
399903.SZ,20091231,3506.165,15.041,0.4308,25.943,26.0847
399903.SZ,20091230,3491.124,79.376,2.3265,25.827,25.9681
399903.SZ,20091229,3411.748,27.567,0.8146,25.2342,25.3721
399903.SZ,20091228,3384.181,51.468,1.5443,25.0159,25.1526
399903.SZ,20091225,3332.713,-22.922,-0.6831,24.6635,24.7983
399903.SZ,20091224,3355.635,92.806,2.8443,24.8221,24.9577
399903.SZ,20091223,3262.829,21.959,0.6776,24.2403,24.3727
399903.SZ,20091222,3240.87,-83.869,-2.5226,24.0832,24.2148
399903.SZ,20091221,3324.739,-3.908,-0.1174,24.5868,24.7212
399903.SZ,20091218,3328.647,-69.673,-2.0502,24.591,24.7253
399903.SZ,20091217,3398.32,-67.99,-1.9615,24.9874,25.1239
399903.SZ,20091216,3466.31,-23.555,-0.675,25.4943,25.6336
399903.SZ,20091215,3489.865,-33.381,-0.9475,25.6862,25.8265
399903.SZ,20091214,3523.246,50.876,1.4652,25.98,26.1219
399903.SZ,20091211,3472.37,-4.422,-0.1272,25.3801,25.5187
399903.SZ,20091210,3476.792,21.098,0.6105,25.4416,25.5806
399903.SZ,20091209,3455.694,-69.342,-1.9671,25.3448,25.4832
399903.SZ,20091208,3525.036,-53.493,-1.4948,25.7778,25.9186
399903.SZ,20091207,3578.529,18.572,0.5217,26.1204,26.2631
399903.SZ,20091204,3559.957,93.433,2.6953,26.0738,26.2163
399903.SZ,20091203,3466.524,-14.154,-0.4066,25.3188,25.4571
399903.SZ,20091202,3480.678,25.995,0.7525,25.4178,25.5566
399903.SZ,20091201,3454.683,38.894,1.1387,25.1958,25.3334
399903.SZ,20091130,3415.789,120.474,3.6559,24.9789,25.1154
399903.SZ,20091127,3295.315,-96.098,-2.8336,24.2934,24.4261
399903.SZ,20091126,3391.413,-146.445,-4.1394,24.8329,24.9685
399903.SZ,20091125,3537.858,69.955,2.0172,25.6978,25.8382
399903.SZ,20091124,3467.903,-98.79,-2.7698,25.2927,25.4309
399903.SZ,20091123,3566.693,23.388,0.6601,26.078,26.2205
399903.SZ,20091120,3543.305,-17.577,-0.4936,25.9298,26.0715
399903.SZ,20091119,3560.882,3.795,0.1067,26.1097,26.2524
399903.SZ,20091118,3557.087,-0.917,-0.0258,26.0638,26.2061
399903.SZ,20091117,3558.004,2.261,0.0636,25.8748,26.0161
399903.SZ,20091116,3555.743,104.771,3.036,25.7954,25.9363
399903.SZ,20091113,3450.972,16.271,0.4737,25.0788,25.2158
399903.SZ,20091112,3434.701,4.106,0.1197,24.9551,25.0914
399903.SZ,20091111,3430.595,-13.442,-0.3903,25.0014,25.138
399903.SZ,20091110,3444.037,8.476,0.2467,25.0679,25.2048
399903.SZ,20091109,3435.561,7.474,0.218,25.0272,25.1639
399903.SZ,20091106,3428.087,15.855,0.4647,24.9799,25.1163
399903.SZ,20091105,3412.232,3.593,0.1054,24.9378,25.074
399903.SZ,20091104,3408.639,16.505,0.4866,24.7736,24.9089
399903.SZ,20091103,3392.134,35.932,1.0706,24.6846,24.8194
399903.SZ,20091102,3356.202,114.687,3.5381,24.4696,24.6033
399903.SZ,20091030,3241.515,31.653,0.9861,23.8637,24.2041
399903.SZ,20091029,3209.862,-80.701,-2.4525,23.5822,24.375
399903.SZ,20091028,3290.563,3.366,0.1024,24.1487,24.7561
399903.SZ,20091027,3287.197,-95.348,-2.8188,24.1141,25.1459
399903.SZ,20091026,3382.545,-0.617,-0.0182,24.8268,26.0699
399903.SZ,20091023,3383.162,65.202,1.9651,24.8156,26.2733
399903.SZ,20091022,3317.96,-28.667,-0.8566,24.3219,25.6981
399903.SZ,20091021,3346.627,-7.184,-0.2142,24.5491,25.9556
399903.SZ,20091020,3353.811,53.266,1.6139,24.6366,26.2376
399903.SZ,20091019,3300.545,82.741,2.5713,24.2329,25.8076
399903.SZ,20091016,3217.804,-0.402,-0.0125,23.7681,25.3279
399903.SZ,20091015,3218.206,14.228,0.4441,23.846,25.4109
399903.SZ,20091014,3203.978,26.242,0.8258,23.7603,25.3219
399903.SZ,20091013,3177.736,48.529,1.5508,23.5475,25.0951
399903.SZ,20091012,3129.207,-19.438,-0.6173,23.2189,24.7449
399903.SZ,20091009,3148.645,151.417,5.0519,23.3992,24.937
399903.SZ,20090930,2997.228,28.342,0.9546,22.374,23.8444
399903.SZ,20090929,2968.886,12.574,0.4253,22.1592,23.6155
399903.SZ,20090928,2956.312,-81.728,-2.6902,22.1285,23.5828
399903.SZ,20090925,3038.04,-15.262,-0.4999,22.7234,24.2168
399903.SZ,20090924,3053.302,33.362,1.1047,22.8012,24.2997
399903.SZ,20090923,3019.94,-54.569,-1.7749,22.624,24.1109
399903.SZ,20090922,3074.509,-73.443,-2.333,22.985,24.4956
399903.SZ,20090921,3147.952,0.381,0.0121,23.488,25.0316
399903.SZ,20090918,3147.571,-118.128,-3.6172,23.5263,25.0725
399903.SZ,20090917,3265.699,58.382,1.8203,24.2897,25.886
399903.SZ,20090916,3207.317,-57.141,-1.7504,23.8291,25.3952
399903.SZ,20090915,3264.458,5.689,0.1746,24.2016,25.7922
399903.SZ,20090914,3258.769,45.703,1.4224,24.2025,25.7931
399903.SZ,20090911,3213.066,84.891,2.7138,23.9928,25.5696
399903.SZ,20090910,3128.175,-29.506,-0.9344,23.3942,24.9316
399903.SZ,20090909,3157.681,18.902,0.6022,23.5357,25.0825
399903.SZ,20090908,3138.779,62.28,2.0244,23.4387,24.9791
399903.SZ,20090907,3076.499,21.132,0.6916,23.0438,24.5582
399903.SZ,20090904,3055.367,12.623,0.4149,22.9259,24.4326
399903.SZ,20090903,3042.744,152.974,5.2936,22.8882,24.3924
399903.SZ,20090902,2889.77,54.945,1.9382,21.8787,23.3166
399903.SZ,20090901,2834.825,36.734,1.3128,21.5309,22.9459
399903.SZ,20090831,2798.091,-207.385,-6.9002,21.2569,22.6539
399903.SZ,20090828,3005.476,-112.643,-3.6125,22.769,24.1846
399903.SZ,20090827,3118.119,-21.014,-0.6694,23.4532,24.5388
399903.SZ,20090826,3139.133,53.841,1.7451,23.6986,24.7141
399903.SZ,20090825,3085.292,-134.956,-4.1909,23.3729,24.491
399903.SZ,20090824,3220.248,7.67,0.2387,24.098,25.0958
399903.SZ,20090821,3212.578,53.887,1.706,23.9337,25.7207
399903.SZ,20090820,3158.691,132.611,4.3823,23.5689,25.2452
399903.SZ,20090819,3026.08,-148.937,-4.6909,22.546,24.1398
399903.SZ,20090818,3175.017,25.01,0.794,23.4496,25.1173
399903.SZ,20090817,3150.007,-191.545,-5.7322,23.1573,24.6428
399903.SZ,20090814,3341.552,-93.166,-2.7125,24.5019,26.091
399903.SZ,20090813,3434.718,43.507,1.2829,25.1547,26.7935
399903.SZ,20090812,3391.211,-159.213,-4.4843,24.8014,26.4171
399903.SZ,20090811,3550.424,15.147,0.4285,25.9915,27.8174
399903.SZ,20090810,3535.277,-20.539,-0.5776,25.8608,27.6775
399903.SZ,20090807,3555.816,-99.543,-2.7232,26.048,27.8142
399903.SZ,20090806,3655.359,-81.845,-2.19,26.8208,28.662
399903.SZ,20090805,3737.204,-55.137,-1.4539,27.4254,29.3081
399903.SZ,20090804,3792.341,-15.751,-0.4136,27.8583,29.7708
399903.SZ,20090803,3808.092,40.785,1.0826,27.9081,29.8434
399903.SZ,20090731,3767.307,90.13,2.4511,27.5878,29.5009
399903.SZ,20090730,3677.177,94.483,2.6372,26.9138,28.7835
399903.SZ,20090729,3582.694,-180.955,-4.808,26.3138,28.1458
399903.SZ,20090728,3763.649,6.458,0.1719,27.5131,29.4291
399903.SZ,20090727,3757.191,76.647,2.0825,27.5433,29.4528
399903.SZ,20090724,3680.544,24.821,0.679,27.0469,28.9191
399903.SZ,20090723,3655.723,48.14,1.3344,26.6187,28.4613
399903.SZ,20090722,3607.583,67.554,1.9083,26.3393,28.1626
399903.SZ,20090721,3540.029,-46.181,-1.2877,25.6827,27.4605
399903.SZ,20090720,3586.21,64.436,1.8296,26.0633,27.8675
399903.SZ,20090717,3521.774,12.387,0.353,25.4493,27.2103
399903.SZ,20090716,3509.387,19.263,0.5519,25.4774,27.2404
399903.SZ,20090715,3490.124,30.715,0.8879,25.4355,27.1957
399903.SZ,20090714,3459.409,104.524,3.1156,25.1343,26.8736
399903.SZ,20090713,3354.885,-51.012,-1.4978,24.5818,26.2965
399903.SZ,20090710,3405.897,-7.101,-0.2081,24.9597,26.7008
399903.SZ,20090709,3412.998,38.955,1.1545,25.0887,26.8387
399903.SZ,20090708,3374.043,-6.813,-0.2015,24.8148,26.5457
399903.SZ,20090707,3380.856,-42.369,-1.2377,25.0605,26.8085
399903.SZ,20090706,3423.225,57.466,1.7074,25.4442,27.219
399903.SZ,20090703,3365.759,43.582,1.3119,25.043,26.7898
399903.SZ,20090702,3322.177,46.815,1.4293,24.8463,26.5794
399903.SZ,20090701,3275.362,77.19,2.4136,24.3689,26.0688
399903.SZ,20090630,3198.172,-15.473,-0.4815,24.4193,26.1864
399903.SZ,20090629,3213.645,59.966,1.9015,24.5881,26.3674
399903.SZ,20090626,3153.679,9.411,0.2993,24.1971,25.9481
399903.SZ,20090625,3144.268,0.634,0.0202,24.1801,25.9299
399903.SZ,20090624,3143.634,23.21,0.7438,24.1245,25.8703
399903.SZ,20090623,3120.424,6.406,0.2057,23.9844,25.72
399903.SZ,20090622,3114.018,10.021,0.3228,23.9173,25.6481
399903.SZ,20090619,3103.997,30.336,0.987,23.6654,25.3779
399903.SZ,20090618,3073.661,54.773,1.8143,23.3928,25.0857
399903.SZ,20090617,3018.888,46.259,1.5562,22.9179,24.5764
399903.SZ,20090616,2972.629,-11.495,-0.3852,22.6698,24.3103
399903.SZ,20090615,2984.124,75.672,2.6018,22.8217,24.4732
399903.SZ,20090612,2908.452,-50.704,-1.7135,22.277,23.8891
399903.SZ,20090611,2959.156,-26.975,-0.9033,22.7049,24.3479
399903.SZ,20090610,2986.131,25.578,0.864,22.8354,24.4879
399903.SZ,20090609,2960.553,18.458,0.6274,22.6193,24.2561
399903.SZ,20090608,2942.095,22.746,0.7791,22.3777,23.9971
399903.SZ,20090605,2919.349,-16.957,-0.5775,22.1065,23.7063
399903.SZ,20090604,2936.306,21.893,0.7512,22.2413,23.8508
399903.SZ,20090603,2914.413,87.104,3.0808,22.317,23.9319
399903.SZ,20090602,2827.309,1.392,0.0493,21.7821,23.3583
399903.SZ,20090601,2825.917,106.353,3.9107,21.8066,23.3847
399903.SZ,20090527,2719.564,50.508,1.8924,21.0302,22.5521
399903.SZ,20090526,2669.056,-35.321,-1.3061,20.5723,22.061
399903.SZ,20090525,2704.377,4.107,0.1521,20.794,22.2987
399903.SZ,20090522,2700.27,-8.262,-0.305,20.7162,22.2153
399903.SZ,20090521,2708.532,-65.727,-2.3692,20.8211,22.3279
399903.SZ,20090520,2774.259,-33.662,-1.1988,21.144,22.6741
399903.SZ,20090519,2807.921,25.009,0.8987,21.3723,22.919
399903.SZ,20090518,2782.912,12.149,0.4385,21.2055,22.74
399903.SZ,20090515,2770.763,4.071,0.1471,21.1936,22.7273
399903.SZ,20090514,2766.692,-32.795,-1.1715,21.1556,22.6865
399903.SZ,20090513,2799.487,23.331,0.8404,21.4299,22.9806
399903.SZ,20090512,2776.156,57.686,2.122,21.0468,22.5699
399903.SZ,20090511,2718.47,-50.055,-1.808,20.8148,22.3211
399903.SZ,20090508,2768.525,35.263,1.2901,21.0807,22.6062
399903.SZ,20090507,2733.262,6.349,0.2328,20.7684,22.2713
399903.SZ,20090506,2726.913,32.54,1.2077,20.6788,22.1752
399903.SZ,20090505,2694.373,6.957,0.2589,20.512,21.9964
399903.SZ,20090504,2687.416,90.104,3.4691,20.5092,21.9934
399903.SZ,20090430,2597.312,5.326,0.2055,19.8537,21.2904
399903.SZ,20090429,2591.986,94.04,3.7647,19.4911,20.557
399903.SZ,20090428,2497.946,-1.593,-0.0637,19.0543,19.6986
399903.SZ,20090427,2499.539,-49.196,-1.9302,19.1935,19.2845
399903.SZ,20090424,2548.735,-15.857,-0.6183,19.6883,19.2251
399903.SZ,20090423,2564.592,10.448,0.4091,19.785,19.3386
399903.SZ,20090422,2554.144,-84.732,-3.2109,19.624,18.5724
399903.SZ,20090421,2638.876,-35.406,-1.3239,20.1112,19.0357
399903.SZ,20090420,2674.282,58.435,2.2339,20.3877,19.259
399903.SZ,20090417,2615.847,-33.347,-1.2588,19.8401,18.7468
399903.SZ,20090416,2649.194,-2.311,-0.0872,19.6583,18.7557
399903.SZ,20090415,2651.505,-1.888,-0.0712,19.1562,18.3527
399903.SZ,20090414,2653.393,14.979,0.5677,18.8908,18.1156
399903.SZ,20090413,2638.414,62.565,2.4289,18.851,18.0621
399903.SZ,20090410,2575.849,69.846,2.7871,18.1689,17.4561
399903.SZ,20090409,2506.003,39.98,1.6212,17.8881,16.9548
399903.SZ,20090408,2466.023,-99.313,-3.8713,17.1889,16.6185
399903.SZ,20090407,2565.336,3.114,0.1215,17.8875,17.2938
399903.SZ,20090403,2562.222,8.297,0.3249,17.7659,17.1762
399903.SZ,20090402,2553.925,35.655,1.4159,17.7502,17.1303
399903.SZ,20090401,2518.27,37.793,1.5236,17.5775,16.9481
399903.SZ,20090331,2480.477,17.168,0.6969,17.3988,16.8967
399903.SZ,20090330,2463.309,-14.198,-0.5731,17.3385,16.8
399903.SZ,20090327,2477.507,16.35,0.6643,17.1138,16.6592
399903.SZ,20090326,2461.157,81.356,3.4186,17.0074,16.55
399903.SZ,20090325,2379.801,-44.652,-1.8417,16.2541,15.8341
399903.SZ,20090324,2424.453,13.745,0.5702,16.7393,16.0006
399903.SZ,20090323,2410.708,56.912,2.4179,16.6195,15.9164
399903.SZ,20090320,2353.796,-7.813,-0.3308,16.3373,15.6309
399903.SZ,20090319,2361.609,43.041,1.8564,16.1806,15.4509
399903.SZ,20090318,2318.568,2.414,0.1042,16.0823,15.2001
399903.SZ,20090317,2316.154,74.999,3.3464,16.1056,15.1972
399903.SZ,20090316,2241.155,37.151,1.6856,15.6619,14.7785
399903.SZ,20090313,2204.004,-6.095,-0.2758,15.4959,14.6218
399903.SZ,20090312,2210.099,-7.032,-0.3172,15.4915,14.6177
399903.SZ,20090311,2217.131,-20.123,-0.8995,15.5474,14.6705
399903.SZ,20090310,2237.254,35.805,1.6264,15.742,14.8277
399903.SZ,20090309,2201.449,-74.608,-3.2779,15.4109,14.49
399903.SZ,20090306,2276.057,-17.619,-0.7682,15.8977,14.9625
399903.SZ,20090305,2293.676,24.766,1.0915,16.1365,15.1873
399903.SZ,20090304,2268.91,143.43,6.7481,15.9243,14.9855
399903.SZ,20090303,2125.48,-35.592,-1.647,15.0034,14.1155
399903.SZ,20090302,2161.072,11.511,0.5355,15.2411,14.3228
399903.SZ,20090227,2149.561,-23.584,-1.0852,15.2579,14.3269
399903.SZ,20090226,2173.145,-91.964,-4.06,15.3486,14.4152
399903.SZ,20090225,2265.109,10.092,0.4475,15.8002,14.8394
399903.SZ,20090224,2255.017,-117.201,-4.9406,15.7439,14.7865
399903.SZ,20090223,2372.218,57.387,2.4791,16.5362,15.5306
399903.SZ,20090220,2314.831,33.93,1.4876,16.2904,15.2977
399903.SZ,20090219,2280.901,10.786,0.4751,16.1249,15.1423
399903.SZ,20090218,2270.115,-118.4,-4.9571,16.0556,15.0772
399903.SZ,20090217,2388.515,-74.765,-3.0352,16.9275,15.8758
399903.SZ,20090216,2463.28,73.767,3.0871,17.4115,16.3188
399903.SZ,20090213,2389.513,76.407,3.3032,16.8504,15.7929
399903.SZ,20090212,2313.106,-29.636,-1.265,16.329,15.3042
399903.SZ,20090211,2342.742,8.796,0.3769,16.5515,15.5128
399903.SZ,20090210,2333.946,18.719,0.8085,16.5709,15.5309
399903.SZ,20090209,2315.227,49.894,2.2025,16.3149,15.291
399903.SZ,20090206,2265.333,83.426,3.8235,16.0495,15.0423
399903.SZ,20090205,2181.907,-8.302,-0.3791,15.4474,14.478
399903.SZ,20090204,2190.209,63.556,2.9885,15.4853,14.5135
399903.SZ,20090203,2126.653,52.269,2.5197,15.1197,14.1709
399903.SZ,20090202,2074.384,13.171,0.639,14.7781,13.8507
399903.SZ,20090123,2061.213,-13.534,-0.6523,14.7012,13.7786
399903.SZ,20090122,2074.747,17.824,0.8665,14.8242,13.8883
399903.SZ,20090121,2056.923,-7.049,-0.3415,14.7167,13.7876
399903.SZ,20090120,2063.972,10.459,0.5093,14.8045,13.8254
399903.SZ,20090119,2053.513,34.067,1.6869,14.7698,13.793
399903.SZ,20090116,2019.446,41.125,2.0788,14.4183,13.4501
399903.SZ,20090115,1978.321,-8.43,-0.4243,14.1066,13.1594
